"id","dummyExpoSplit","milConflictCode","exposureName","exposureValue","percent"
67,0,"ODSS","Chemical Solvents","Yes",13.98
160,0,"OIF/OEF/OND","Chemical Solvents","No",13.66
155,0,"ODSS","Chemical Solvents","Don't Know",5.52
55,0,"ODSS","Chemical Solvents","Yes",7.96
238,0,"ODSS","Chemical Solvents","Yes",15.48
164,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",76.46
52,0,"ODSS","Chemical Solvents","No",85.41
368,0,"OIF/OEF/OND","Chemical Solvents","No",79.71
133,0,"OIF/OEF/OND","Chemical Solvents","No",77.75
117,0,"ODSS","Chemical Solvents","No",83.1
237,0,"OIF/OEF/OND","Chemical Solvents","No",88.93
283,0,"ODSS","Chemical Solvents","Don't Know",81.75
45,0,"ODSS","Chemical Solvents","Don't Know",86.79
146,0,"ODSS","Chemical Solvents","Yes",87.19
206,0,"OIF/OEF/OND","Chemical Solvents","No",7.88
176,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",82.59
173,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",75.82
204,0,"ODSS","Chemical Solvents","No",80.66
24,0,"OIF/OEF/OND","Chemical Solvents","No",78.89
390,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",83.76
317,0,"OIF/OEF/OND","Chemical Solvents","Yes",9.22
377,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",87.13
80,0,"OIF/OEF/OND","Chemical Solvents","No",75.39
366,0,"ODSS","Chemical Solvents","Yes",82.76
300,0,"ODSS","Chemical Solvents","Yes",81.07
258,0,"ODSS","Chemical Solvents","Don't Know",75.13
247,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",76.7
322,0,"OIF/OEF/OND","Chemical Solvents","Yes",8.55
21,0,"OIF/OEF/OND","Chemical Solvents","Yes",78.74
378,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",73.41
284,0,"OIF/OEF/OND","Chemical Solvents","No",87.95
334,0,"ODSS","Chemical Solvents","Don't Know",83.86
167,0,"ODSS","Chemical Solvents","Yes",82.02
82,0,"ODSS","Chemical Solvents","Don't Know",83.74
96,0,"OIF/OEF/OND","Chemical Solvents","No",81.48
307,0,"ODSS","Chemical Solvents","No",78.15
126,0,"OIF/OEF/OND","Chemical Solvents","Yes",75.66
413,0,"ODSS","Chemical Solvents","Don't Know",74.8
419,0,"OIF/OEF/OND","Chemical Solvents","No",76.04
320,0,"ODSS","Chemical Solvents","No",90.13
144,0,"OIF/OEF/OND","Chemical Solvents","Yes",85.88
297,0,"OIF/OEF/OND","Chemical Solvents","Yes",84.81
172,0,"OIF/OEF/OND","Chemical Solvents","No",85.55
269,0,"OIF/OEF/OND","Chemical Solvents","Yes",15.34
147,0,"OIF/OEF/OND","Chemical Solvents","Yes",88.1
228,0,"OIF/OEF/OND","Chemical Solvents","Yes",16.31
230,0,"OIF/OEF/OND","Chemical Solvents","Yes",16.51
181,0,"OIF/OEF/OND","Chemical Solvents","Yes",76.57
287,0,"ODSS","Chemical Solvents","No",86.49
193,0,"OIF/OEF/OND","Chemical Solvents","No",8.3
47,0,"ODSS","Chemical Solvents","Don't Know",8.91
100,0,"ODSS","Chemical Solvents","Yes",76.84
313,0,"ODSS","Chemical Solvents","Don't Know",87.14
119,0,"ODSS","Chemical Solvents","Yes",71.58
169,0,"ODSS","Chemical Solvents","Don't Know",76.38
190,0,"ODSS","Chemical Solvents","No",79.09
44,0,"ODSS","Chemical Solvents","Yes",76.46
108,0,"ODSS","Chemical Solvents","Don't Know",79.7
56,0,"ODSS","Chemical Solvents","Don't Know",79.29
264,0,"ODSS","Chemical Solvents","Yes",87.23
62,0,"OIF/OEF/OND","Chemical Solvents","No",88.37
323,0,"ODSS","Chemical Solvents","Don't Know",77.44
387,0,"OIF/OEF/OND","Chemical Solvents","No",85.85
208,0,"ODSS","Chemical Solvents","Don't Know",81.15
46,0,"OIF/OEF/OND","Chemical Solvents","No",70.78
182,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",11.39
103,0,"ODSS","Chemical Solvents","No",78.14
410,0,"OIF/OEF/OND","Chemical Solvents","Yes",78.24
191,0,"ODSS","Chemical Solvents","Yes",80.16
131,0,"ODSS","Chemical Solvents","Yes",77.25
58,0,"ODSS","Chemical Solvents","No",82.97
138,0,"OIF/OEF/OND","Chemical Solvents","No",8.21
350,0,"ODSS","Chemical Solvents","Yes",79.91
128,0,"ODSS","Chemical Solvents","No",9.91
241,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",11.42
75,0,"OIF/OEF/OND","Chemical Solvents","Yes",82.62
414,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",80.8
370,0,"OIF/OEF/OND","Chemical Solvents","No",1.67
386,0,"OIF/OEF/OND","Chemical Solvents","Don't Know",10.81
189,0,"ODSS","Chemical Solvents","No",2.95
222,0,"OIF/OEF/OND","Chemical Solvents","Yes",78.53
259,0,"ODSS","Chemical Solvents","No",76.23
415,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",50.54
299,0,"ODSS","Chlorine Gas","Don't Know",58.48
229,0,"OIF/OEF/OND","Chlorine Gas","No",37.41
418,0,"OIF/OEF/OND","Chlorine Gas","No",39
374,0,"OIF/OEF/OND","Chlorine Gas","Yes",29.51
153,0,"ODSS","Chlorine Gas","Don't Know",30.06
91,0,"OIF/OEF/OND","Chlorine Gas","Yes",29.33
407,0,"ODSS","Chlorine Gas","Don't Know",24.56
348,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",51.61
137,0,"OIF/OEF/OND","Chlorine Gas","No",60.39
26,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",33.04
7,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",46.64
402,0,"OIF/OEF/OND","Chlorine Gas","Yes",32.44
43,0,"OIF/OEF/OND","Chlorine Gas","No",58.81
332,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",52.86
143,0,"OIF/OEF/OND","Chlorine Gas","No",13.34
263,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",53.73
330,0,"ODSS","Chlorine Gas","Yes",30.91
309,0,"ODSS","Chlorine Gas","Don't Know",63.63
135,0,"ODSS","Chlorine Gas","No",34.1
382,0,"ODSS","Chlorine Gas","No",54.91
290,0,"ODSS","Chlorine Gas","Don't Know",34.43
72,0,"ODSS","Chlorine Gas","Yes",32.49
63,0,"ODSS","Chlorine Gas","No",63.33
141,0,"ODSS","Chlorine Gas","Don't Know",12.65
347,0,"OIF/OEF/OND","Chlorine Gas","Yes",55.69
409,0,"OIF/OEF/OND","Chlorine Gas","No",65.41
294,0,"ODSS","Chlorine Gas","Don't Know",59.93
277,0,"OIF/OEF/OND","Chlorine Gas","No",60.74
408,0,"ODSS","Chlorine Gas","No",59.76
223,0,"OIF/OEF/OND","Chlorine Gas","No",57.87
16,0,"OIF/OEF/OND","Chlorine Gas","Yes",8.78
94,0,"OIF/OEF/OND","Chlorine Gas","No",59.07
235,0,"ODSS","Chlorine Gas","Yes",57.97
86,0,"ODSS","Chlorine Gas","Don't Know",9.65
209,0,"OIF/OEF/OND","Chlorine Gas","Yes",61.85
416,0,"ODSS","Chlorine Gas","Yes",63.81
34,0,"ODSS","Chlorine Gas","Yes",62.68
4,0,"OIF/OEF/OND","Chlorine Gas","Yes",65.71
13,0,"OIF/OEF/OND","Chlorine Gas","No",37.63
375,0,"ODSS","Chlorine Gas","Yes",59.47
243,0,"OIF/OEF/OND","Chlorine Gas","No",34.64
308,0,"ODSS","Chlorine Gas","Don't Know",31.71
278,0,"ODSS","Chlorine Gas","Don't Know",36.78
89,0,"ODSS","Chlorine Gas","Yes",30.99
25,0,"OIF/OEF/OND","Chlorine Gas","No",12.22
121,0,"ODSS","Chlorine Gas","Don't Know",56.8
110,0,"ODSS","Chlorine Gas","Yes",55.37
64,0,"ODSS","Chlorine Gas","No",47.31
67,0,"ODSS","Chlorine Gas","No",9.22
160,0,"ODSS","Chlorine Gas","Don't Know",58.29
155,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",52.48
55,0,"OIF/OEF/OND","Chlorine Gas","Yes",66.85
238,0,"ODSS","Chlorine Gas","No",56.94
164,0,"ODSS","Chlorine Gas","Don't Know",49.15
52,0,"OIF/OEF/OND","Chlorine Gas","No",52.44
368,0,"ODSS","Chlorine Gas","Yes",26.27
133,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",57.59
117,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",36.6
237,0,"ODSS","Chlorine Gas","Don't Know",60.28
283,0,"ODSS","Chlorine Gas","No",51.03
45,0,"ODSS","Chlorine Gas","Don't Know",58.54
146,0,"OIF/OEF/OND","Chlorine Gas","No",31.21
206,0,"OIF/OEF/OND","Chlorine Gas","No",58.13
176,0,"ODSS","Chlorine Gas","Yes",47.32
173,0,"ODSS","Chlorine Gas","Don't Know",29.94
204,0,"ODSS","Chlorine Gas","Don't Know",54.24
24,0,"OIF/OEF/OND","Chlorine Gas","No",30.49
390,0,"ODSS","Chlorine Gas","Yes",55.44
317,0,"OIF/OEF/OND","Chlorine Gas","No",50.55
377,0,"OIF/OEF/OND","Chlorine Gas","Yes",55.37
80,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",33.38
366,0,"ODSS","Chlorine Gas","No",29.28
300,0,"ODSS","Chlorine Gas","Don't Know",56.97
258,0,"ODSS","Chlorine Gas","No",35.12
247,0,"ODSS","Chlorine Gas","Yes",26.24
322,0,"ODSS","Chlorine Gas","Yes",5.98
21,0,"ODSS","Chlorine Gas","Don't Know",40.45
378,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",34.92
284,0,"OIF/OEF/OND","Chlorine Gas","Yes",57.52
334,1,"OIF/OEF/OND","Chlorine Gas","Yes",58.18
167,0,"OIF/OEF/OND","Chlorine Gas","Yes",19.88
82,0,"ODSS","Chlorine Gas","No",54.14
96,0,"ODSS","Chlorine Gas","No",11.96
307,0,"OIF/OEF/OND","Chlorine Gas","Yes",47.52
126,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",9.41
413,0,"ODSS","Chlorine Gas","No",65.36
419,0,"ODSS","Chlorine Gas","No",54.88
320,0,"OIF/OEF/OND","Chlorine Gas","No",60.82
144,0,"OIF/OEF/OND","Chlorine Gas","Yes",52.68
297,0,"OIF/OEF/OND","Chlorine Gas","Yes",35.06
172,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",20.49
269,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",35.8
147,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",31.5
228,0,"ODSS","Chlorine Gas","Don't Know",50.84
230,0,"ODSS","Chlorine Gas","Don't Know",59.42
181,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",58.14
287,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",13.14
193,0,"ODSS","Chlorine Gas","No",33.05
47,0,"OIF/OEF/OND","Chlorine Gas","Yes",57.2
100,0,"ODSS","Chlorine Gas","Don't Know",59.76
313,0,"ODSS","Chlorine Gas","Yes",61.3
119,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",38.86
169,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",33.7
190,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",5.71
44,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",26.13
108,0,"OIF/OEF/OND","Chlorine Gas","Yes",54.74
56,0,"OIF/OEF/OND","Chlorine Gas","No",53.04
264,0,"OIF/OEF/OND","Chlorine Gas","Yes",57.51
62,0,"ODSS","Chlorine Gas","Yes",59.59
323,0,"ODSS","Chlorine Gas","No",59.17
387,0,"OIF/OEF/OND","Chlorine Gas","No",56.47
208,0,"ODSS","Chlorine Gas","No",35.2
46,0,"ODSS","Chlorine Gas","No",55.19
182,0,"OIF/OEF/OND","Chlorine Gas","Yes",59.92
103,0,"OIF/OEF/OND","Chlorine Gas","Yes",34.29
410,0,"ODSS","Chlorine Gas","Don't Know",51.92
191,0,"OIF/OEF/OND","Chlorine Gas","Yes",35.14
131,0,"OIF/OEF/OND","Chlorine Gas","No",55.48
58,0,"ODSS","Chlorine Gas","Yes",31.81
138,0,"ODSS","Chlorine Gas","Don't Know",59.75
350,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",57.63
128,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",56.96
241,0,"ODSS","Chlorine Gas","No",53.99
75,0,"OIF/OEF/OND","Chlorine Gas","Yes",54.97
414,0,"ODSS","Chlorine Gas","No",34.26
370,0,"OIF/OEF/OND","Chlorine Gas","Yes",28.4
386,0,"OIF/OEF/OND","Chlorine Gas","Don't Know",58.26
189,0,"ODSS","Chlorine Gas","Yes",34.35
222,0,"OIF/OEF/OND","Chlorine Gas","Yes",61.04
259,0,"OIF/OEF/OND","Chlorine Gas","No",38.44
415,2,"OIF/OEF/OND","Depleted Uranium","Yes",34.63
299,2,"OIF/OEF/OND","Depleted Uranium","No",34.34
229,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",23.64
418,2,"ODSS","Depleted Uranium","Don't Know",38.63
374,2,"ODSS","Depleted Uranium","Yes",24.61
153,2,"ODSS","Depleted Uranium","Don't Know",40.73
91,2,"OIF/OEF/OND","Depleted Uranium","No",28.61
407,2,"ODSS","Depleted Uranium","Yes",33.33
348,2,"ODSS","Depleted Uranium","Yes",24.97
137,2,"OIF/OEF/OND","Depleted Uranium","Yes",44.62
26,2,"ODSS","Depleted Uranium","Yes",46.22
7,2,"ODSS","Depleted Uranium","No",35.77
402,2,"OIF/OEF/OND","Depleted Uranium","No",22.85
43,2,"ODSS","Depleted Uranium","Don't Know",38.56
332,2,"OIF/OEF/OND","Depleted Uranium","Yes",42.29
143,2,"ODSS","Depleted Uranium","Don't Know",34.55
263,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",20.98
330,2,"OIF/OEF/OND","Depleted Uranium","Yes",36.38
309,2,"ODSS","Depleted Uranium","No",37.05
135,2,"ODSS","Depleted Uranium","Yes",46.9
382,2,"OIF/OEF/OND","Depleted Uranium","Yes",40.08
290,2,"ODSS","Depleted Uranium","No",30.82
72,2,"ODSS","Depleted Uranium","Yes",31.23
63,2,"ODSS","Depleted Uranium","Yes",40.37
141,2,"ODSS","Depleted Uranium","Yes",30.9
347,2,"ODSS","Depleted Uranium","Don't Know",44
409,2,"OIF/OEF/OND","Depleted Uranium","Yes",24.52
294,2,"ODSS","Depleted Uranium","Yes",27.45
277,2,"OIF/OEF/OND","Depleted Uranium","No",39.82
408,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",31.58
223,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",35.06
16,2,"ODSS","Depleted Uranium","No",40.1
94,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",45.14
235,2,"ODSS","Depleted Uranium","Don't Know",36.3
86,2,"ODSS","Depleted Uranium","Yes",37.02
209,2,"OIF/OEF/OND","Depleted Uranium","Yes",35.24
416,2,"ODSS","Depleted Uranium","Yes",37.2
34,2,"ODSS","Depleted Uranium","No",30.41
4,2,"OIF/OEF/OND","Depleted Uranium","No",39.55
13,2,"ODSS","Depleted Uranium","Don't Know",39.73
375,2,"ODSS","Depleted Uranium","Don't Know",38.8
243,2,"OIF/OEF/OND","Depleted Uranium","Yes",22.93
308,2,"OIF/OEF/OND","Depleted Uranium","Yes",47.2
278,2,"ODSS","Depleted Uranium","No",37.9
89,2,"ODSS","Depleted Uranium","No",42.9
25,2,"ODSS","Depleted Uranium","Don't Know",44.02
121,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",18.09
110,2,"ODSS","Depleted Uranium","Yes",40.37
64,2,"OIF/OEF/OND","Depleted Uranium","No",34.24
67,2,"ODSS","Depleted Uranium","Don't Know",35.52
160,2,"ODSS","Depleted Uranium","Don't Know",45.54
155,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",36.42
55,2,"ODSS","Depleted Uranium","Don't Know",41.06
238,2,"ODSS","Depleted Uranium","Yes",36.3
164,2,"ODSS","Depleted Uranium","No",40.44
52,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",35.55
368,2,"OIF/OEF/OND","Depleted Uranium","Yes",39.99
133,2,"ODSS","Depleted Uranium","Don't Know",35.31
117,2,"ODSS","Depleted Uranium","Yes",22.45
237,2,"OIF/OEF/OND","Depleted Uranium","Yes",34.46
283,2,"ODSS","Depleted Uranium","Don't Know",33.35
45,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",31.79
146,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",38.28
206,2,"ODSS","Depleted Uranium","No",31.48
176,2,"OIF/OEF/OND","Depleted Uranium","No",40.22
173,2,"ODSS","Depleted Uranium","Yes",38.21
204,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",45.41
24,2,"ODSS","Depleted Uranium","Yes",37.33
390,2,"ODSS","Depleted Uranium","Yes",20.36
317,2,"ODSS","Depleted Uranium","No",42.06
377,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",35.3
80,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",41.55
366,2,"ODSS","Depleted Uranium","Don't Know",40.83
300,2,"ODSS","Depleted Uranium","Don't Know",24.55
258,2,"ODSS","Depleted Uranium","Don't Know",32.35
247,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",30.32
322,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",37.76
21,2,"ODSS","Depleted Uranium","Don't Know",28.96
378,2,"ODSS","Depleted Uranium","No",25.41
284,2,"ODSS","Depleted Uranium","Don't Know",43.47
334,2,"ODSS","Depleted Uranium","No",22
167,2,"OIF/OEF/OND","Depleted Uranium","Yes",26.46
82,2,"ODSS","Depleted Uranium","Yes",36.64
96,2,"ODSS","Depleted Uranium","Don't Know",39.59
307,2,"OIF/OEF/OND","Depleted Uranium","Yes",40.07
126,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",17.76
413,2,"OIF/OEF/OND","Depleted Uranium","Yes",36.66
419,2,"OIF/OEF/OND","Depleted Uranium","Yes",47.98
320,2,"ODSS","Depleted Uranium","Yes",42.96
144,2,"ODSS","Depleted Uranium","Don't Know",20.88
297,2,"OIF/OEF/OND","Depleted Uranium","Yes",54.27
172,2,"ODSS","Depleted Uranium","Don't Know",51.35
269,2,"OIF/OEF/OND","Depleted Uranium","Yes",39.84
147,2,"ODSS","Depleted Uranium","Yes",38.43
228,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",36.76
230,2,"ODSS","Depleted Uranium","No",33.7
181,2,"OIF/OEF/OND","Depleted Uranium","No",37.57
287,2,"OIF/OEF/OND","Depleted Uranium","No",27.91
193,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",41.42
47,2,"ODSS","Depleted Uranium","Yes",46.1
100,2,"ODSS","Depleted Uranium","Don't Know",23.34
313,2,"OIF/OEF/OND","Depleted Uranium","No",40.83
119,2,"ODSS","Depleted Uranium","No",22.39
169,2,"OIF/OEF/OND","Depleted Uranium","Yes",38.45
190,2,"ODSS","Depleted Uranium","No",27.22
44,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",26.96
108,2,"ODSS","Depleted Uranium","No",34.02
56,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",38.64
264,2,"ODSS","Depleted Uranium","No",34.58
62,2,"ODSS","Depleted Uranium","Don't Know",31.95
323,2,"ODSS","Depleted Uranium","Don't Know",27.18
387,2,"OIF/OEF/OND","Depleted Uranium","No",36.46
208,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",34.46
46,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",33.33
182,2,"OIF/OEF/OND","Depleted Uranium","No",38.47
103,2,"OIF/OEF/OND","Depleted Uranium","Yes",22.5
410,2,"OIF/OEF/OND","Depleted Uranium","No",34.86
191,2,"OIF/OEF/OND","Depleted Uranium","No",42.4
131,2,"ODSS","Depleted Uranium","Yes",38.56
58,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",37.34
138,2,"ODSS","Depleted Uranium","No",22.24
350,2,"OIF/OEF/OND","Depleted Uranium","No",18.82
128,2,"ODSS","Depleted Uranium","Don't Know",37.07
241,2,"OIF/OEF/OND","Depleted Uranium","Yes",16.96
75,2,"ODSS","Depleted Uranium","No",42.72
414,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",39.41
370,2,"ODSS","Depleted Uranium","Don't Know",28.96
386,2,"OIF/OEF/OND","Depleted Uranium","Don't Know",37.6
189,2,"ODSS","Depleted Uranium","No",45.11
222,2,"OIF/OEF/OND","Depleted Uranium","No",25.39
259,2,"ODSS","Depleted Uranium","No",38.45
415,1,"ODSS","Fog Oils","No",45.97
299,1,"ODSS","Fog Oils","Yes",43.31
229,1,"OIF/OEF/OND","Fog Oils","No",34.82
418,1,"OIF/OEF/OND","Fog Oils","Yes",35.97
374,1,"ODSS","Fog Oils","Yes",38.84
153,1,"OIF/OEF/OND","Fog Oils","No",36.66
91,1,"OIF/OEF/OND","Fog Oils","Yes",41.28
407,1,"OIF/OEF/OND","Fog Oils","No",43.64
348,1,"OIF/OEF/OND","Fog Oils","Don't Know",45.64
137,1,"ODSS","Fog Oils","No",46.1
26,1,"OIF/OEF/OND","Fog Oils","Don't Know",13.79
7,1,"ODSS","Fog Oils","No",44.61
402,1,"ODSS","Fog Oils","Don't Know",51.78
43,1,"OIF/OEF/OND","Fog Oils","Don't Know",49.86
332,1,"OIF/OEF/OND","Fog Oils","Yes",39.51
143,1,"OIF/OEF/OND","Fog Oils","Don't Know",12.49
263,1,"ODSS","Fog Oils","No",21.24
330,1,"OIF/OEF/OND","Fog Oils","Don't Know",19.32
309,1,"OIF/OEF/OND","Fog Oils","Yes",37.2
135,1,"OIF/OEF/OND","Fog Oils","Yes",42.06
382,1,"ODSS","Fog Oils","Yes",47.71
290,1,"ODSS","Fog Oils","Don't Know",45.38
72,1,"ODSS","Fog Oils","Yes",46.11
63,1,"OIF/OEF/OND","Fog Oils","No",38.04
141,1,"ODSS","Fog Oils","No",45.77
347,1,"OIF/OEF/OND","Fog Oils","Yes",45.96
409,1,"OIF/OEF/OND","Fog Oils","Don't Know",47.1
294,1,"OIF/OEF/OND","Fog Oils","Yes",42.66
277,1,"OIF/OEF/OND","Fog Oils","Don't Know",44.58
408,1,"OIF/OEF/OND","Fog Oils","No",46.89
223,1,"ODSS","Fog Oils","Yes",47.4
16,1,"OIF/OEF/OND","Fog Oils","No",44.22
94,1,"OIF/OEF/OND","Fog Oils","Yes",44.43
235,1,"ODSS","Fog Oils","No",13.67
86,1,"ODSS","Fog Oils","No",44.02
209,1,"OIF/OEF/OND","Fog Oils","Don't Know",43.35
416,1,"ODSS","Fog Oils","Don't Know",46.42
34,1,"OIF/OEF/OND","Fog Oils","Don't Know",52.02
4,1,"ODSS","Fog Oils","Don't Know",48.11
13,1,"ODSS","Fog Oils","Yes",14.58
375,1,"OIF/OEF/OND","Fog Oils","Yes",49.57
243,1,"OIF/OEF/OND","Fog Oils","Yes",12.24
308,1,"ODSS","Fog Oils","Yes",48.71
278,1,"ODSS","Fog Oils","Don't Know",39.4
89,1,"OIF/OEF/OND","Fog Oils","Don't Know",44.99
25,1,"ODSS","Fog Oils","Yes",37.36
121,1,"OIF/OEF/OND","Fog Oils","Don't Know",40.18
110,1,"OIF/OEF/OND","Fog Oils","Yes",44.08
64,1,"ODSS","Fog Oils","Don't Know",45.87
67,1,"OIF/OEF/OND","Fog Oils","Don't Know",44.72
160,1,"ODSS","Fog Oils","Yes",48.78
155,1,"OIF/OEF/OND","Fog Oils","No",42.87
55,1,"OIF/OEF/OND","Fog Oils","No",42.49
238,1,"OIF/OEF/OND","Fog Oils","No",55.68
164,1,"OIF/OEF/OND","Fog Oils","Yes",46.4
52,1,"OIF/OEF/OND","Fog Oils","Don't Know",46.75
368,1,"OIF/OEF/OND","Fog Oils","No",43.63
133,1,"OIF/OEF/OND","Fog Oils","Yes",42.16
117,1,"ODSS","Fog Oils","Yes",16.27
237,1,"OIF/OEF/OND","Fog Oils","No",42.47
283,1,"OIF/OEF/OND","Fog Oils","Don't Know",49.92
45,1,"ODSS","Fog Oils","No",43.45
146,1,"OIF/OEF/OND","Fog Oils","No",45.88
206,1,"ODSS","Fog Oils","Yes",42.79
176,1,"OIF/OEF/OND","Fog Oils","No",39.9
173,1,"OIF/OEF/OND","Fog Oils","Don't Know",51.95
204,1,"OIF/OEF/OND","Fog Oils","Don't Know",49.87
24,1,"ODSS","Fog Oils","Don't Know",8.22
390,1,"ODSS","Fog Oils","No",45.31
317,1,"ODSS","Fog Oils","Don't Know",44.45
377,1,"OIF/OEF/OND","Fog Oils","No",45.46
80,1,"OIF/OEF/OND","Fog Oils","No",9.36
366,1,"OIF/OEF/OND","Fog Oils","No",41.94
300,1,"OIF/OEF/OND","Fog Oils","No",38.82
258,1,"ODSS","Fog Oils","Don't Know",46.54
247,1,"OIF/OEF/OND","Fog Oils","Yes",5.43
322,1,"ODSS","Fog Oils","Don't Know",46.89
21,1,"OIF/OEF/OND","Fog Oils","Yes",13.45
378,1,"OIF/OEF/OND","Fog Oils","Don't Know",44.25
284,1,"OIF/OEF/OND","Fog Oils","Yes",45.79
334,1,"ODSS","Fog Oils","Yes",19.82
167,1,"ODSS","Fog Oils","Don't Know",37.34
82,1,"OIF/OEF/OND","Fog Oils","Don't Know",46.71
96,1,"ODSS","Fog Oils","Don't Know",43.73
307,1,"OIF/OEF/OND","Fog Oils","Yes",41.75
126,1,"OIF/OEF/OND","Fog Oils","No",44.03
413,1,"OIF/OEF/OND","Fog Oils","Yes",42.75
419,1,"ODSS","Fog Oils","Don't Know",41.95
320,1,"ODSS","Fog Oils","No",34.33
144,1,"OIF/OEF/OND","Fog Oils","No",41.91
297,1,"OIF/OEF/OND","Fog Oils","Don't Know",46.89
172,1,"ODSS","Fog Oils","No",50.33
269,1,"ODSS","Fog Oils","No",16.81
147,1,"ODSS","Fog Oils","No",44.25
228,1,"ODSS","Fog Oils","Don't Know",37.58
230,1,"ODSS","Fog Oils","No",44.39
181,1,"OIF/OEF/OND","Fog Oils","No",40.68
287,1,"ODSS","Fog Oils","No",40.3
193,1,"ODSS","Fog Oils","No",42.44
47,1,"OIF/OEF/OND","Fog Oils","Yes",43.98
100,1,"OIF/OEF/OND","Fog Oils","Yes",43.16
313,1,"OIF/OEF/OND","Fog Oils","Yes",43.76
119,1,"ODSS","Fog Oils","Don't Know",29.68
169,1,"OIF/OEF/OND","Fog Oils","Yes",38.3
190,1,"ODSS","Fog Oils","Yes",45.24
44,1,"ODSS","Fog Oils","Yes",18
108,1,"ODSS","Fog Oils","Don't Know",42.87
56,1,"OIF/OEF/OND","Fog Oils","Don't Know",46.23
264,1,"OIF/OEF/OND","Fog Oils","Don't Know",50.47
62,1,"ODSS","Fog Oils","Don't Know",50.12
323,1,"OIF/OEF/OND","Fog Oils","No",37.1
387,1,"OIF/OEF/OND","Fog Oils","Yes",35.33
208,1,"ODSS","Fog Oils","No",48.2
46,1,"OIF/OEF/OND","Fog Oils","Yes",42.66
182,1,"ODSS","Fog Oils","Don't Know",50.34
103,1,"ODSS","Fog Oils","No",45.49
410,1,"ODSS","Fog Oils","Don't Know",42.58
191,1,"OIF/OEF/OND","Fog Oils","No",43.01
131,1,"OIF/OEF/OND","Fog Oils","Don't Know",46.09
58,1,"OIF/OEF/OND","Fog Oils","Don't Know",41.18
138,1,"ODSS","Fog Oils","Yes",40.05
350,1,"OIF/OEF/OND","Fog Oils","Yes",51.24
128,1,"OIF/OEF/OND","Fog Oils","Don't Know",46.98
241,1,"ODSS","Fog Oils","Yes",48.57
75,1,"ODSS","Fog Oils","No",43.08
414,1,"ODSS","Fog Oils","Don't Know",13.63
370,1,"OIF/OEF/OND","Fog Oils","Yes",48.14
